account_id,creation_date,account_type,bank_name,is_dormant,days_since_last_activity,is_mule
ACC007126,2022-09-08,personal,Federal Bank,False,25,False
ACC004278,2023-01-25,personal,Yes Bank,False,19,False
ACC002983,2022-08-25,personal,Kotak Mahindra Bank,False,4,False
ACC000130,2024-04-13,personal,IndusInd Bank,False,15,False
ACC007980,2020-12-06,personal,Bank of India,False,13,False
ACC002667,2024-06-29,personal,IndusInd Bank,False,12,False
ACC007138,2023-03-06,business,Kotak Mahindra Bank,False,22,False
ACC003223,2020-04-01,personal,Federal Bank,False,20,False
ACC007693,2024-02-06,personal,Axis Bank,False,27,False
ACC005392,2023-05-13,personal,Canara Bank,False,7,False
ACC000614,2021-10-14,business,Bank of India,False,29,False
ACC009902,2023-02-09,personal,HDFC Bank,True,271,True
ACC001466,2024-02-13,business,IDBI Bank,False,28,False
ACC004497,2021-01-29,personal,Federal Bank,False,21,False
ACC003042,2023-03-18,personal,Bank of India,False,22,False
ACC002419,2022-04-19,business,HDFC Bank,True,226,False
ACC005085,2024-02-04,business,Bank of Baroda,False,10,False
ACC003294,2020-08-11,personal,Union Bank of India,False,16,False
ACC006737,2019-09-14,personal,Union Bank of India,False,23,False
ACC001500,2022-02-09,personal,HDFC Bank,False,9,False
ACC001521,2022-05-06,personal,HDFC Bank,False,3,False
ACC009117,2021-11-04,personal,State Bank of India,True,164,False
ACC004232,2023-10-15,personal,IndusInd Bank,False,4,False
ACC007686,2019-11-03,personal,Bank of Baroda,False,22,False
ACC004430,2023-12-22,personal,Bank of India,False,22,False
ACC000390,2019-10-10,personal,Punjab National Bank,True,125,False
ACC009858,2024-12-01,personal,Kotak Mahindra Bank,False,0,True
ACC007124,2022-05-22,personal,HDFC Bank,False,15,False
ACC005913,2023-04-17,personal,Axis Bank,False,10,False
ACC008592,2024-05-02,personal,Bank of Baroda,False,19,False
ACC004806,2024-03-08,personal,HDFC Bank,False,19,False
ACC008954,2024-03-23,personal,Bank of Baroda,False,9,False
ACC008238,2021-05-07,personal,Punjab National Bank,False,2,False
ACC008044,2019-10-09,personal,Bank of India,False,11,False
ACC009782,2024-12-02,personal,Kotak Mahindra Bank,False,1,True
ACC003993,2020-12-15,personal,Punjab National Bank,False,25,False
ACC009551,2022-07-02,personal,ICICI Bank,False,11,False
ACC006609,2019-08-13,personal,Yes Bank,False,16,False
ACC005319,2021-08-22,personal,Canara Bank,False,3,False
ACC007119,2023-08-07,business,Union Bank of India,False,27,False
ACC002421,2023-07-12,personal,HDFC Bank,False,18,False
ACC005604,2021-11-03,personal,IndusInd Bank,False,1,False
ACC001750,2023-07-13,business,Canara Bank,False,23,False
ACC009015,2023-10-09,personal,Kotak Mahindra Bank,False,9,False
ACC009718,2024-12-09,personal,Bank of India,False,4,True
ACC000338,2022-12-13,personal,Punjab National Bank,False,9,False
ACC008407,2024-02-18,personal,State Bank of India,False,19,False
ACC001341,2023-11-19,personal,Axis Bank,False,1,False
ACC009544,2021-04-25,personal,Bank of Baroda,False,19,False
ACC007982,2021-08-25,personal,Yes Bank,True,342,False
ACC003640,2023-09-13,personal,HDFC Bank,False,19,False
ACC000329,2019-12-02,personal,State Bank of India,False,7,False
ACC008828,2022-10-30,personal,Bank of India,False,0,False
ACC003004,2020-09-30,personal,Yes Bank,False,20,False
ACC006960,2021-09-25,personal,Bank of Baroda,False,8,False
ACC004090,2022-03-19,personal,Axis Bank,True,101,False
ACC002322,2022-08-24,personal,Federal Bank,False,8,False
ACC006667,2022-01-27,personal,HDFC Bank,False,30,False
ACC007009,2020-10-04,personal,State Bank of India,False,20,False
ACC004197,2019-07-16,personal,Punjab National Bank,False,0,False
ACC003549,2021-01-29,personal,HDFC Bank,False,12,False
ACC008363,2023-09-26,personal,Bank of India,False,17,False
ACC004203,2022-01-08,personal,Bank of India,False,10,False
ACC009310,2020-09-08,business,State Bank of India,False,20,False
ACC008936,2019-08-13,personal,Kotak Mahindra Bank,False,27,False
ACC006185,2024-04-17,personal,Federal Bank,False,27,False
ACC001639,2021-10-22,personal,Canara Bank,False,13,False
ACC000060,2022-03-24,business,IndusInd Bank,False,28,False
ACC001240,2023-08-21,personal,Union Bank of India,False,30,False
ACC005760,2022-07-06,business,Bank of India,False,29,False
ACC005136,2019-07-21,personal,Axis Bank,False,22,False
ACC002343,2020-06-12,personal,IndusInd Bank,False,25,False
ACC002120,2020-08-27,personal,Union Bank of India,False,16,False
ACC001524,2023-06-19,personal,Yes Bank,False,30,False
ACC007617,2024-06-06,personal,Canara Bank,False,16,False
ACC000153,2022-02-04,personal,Canara Bank,False,10,False
ACC000481,2021-08-26,personal,HDFC Bank,False,4,False
ACC006122,2021-01-30,personal,HDFC Bank,False,9,False
ACC007674,2020-07-26,personal,IndusInd Bank,False,9,False
ACC007101,2021-10-14,personal,Punjab National Bank,False,28,False
ACC001762,2019-07-12,personal,ICICI Bank,False,1,False
ACC007715,2024-02-17,personal,Axis Bank,False,3,False
ACC009081,2022-01-24,personal,Federal Bank,False,3,False
ACC007479,2022-08-12,personal,Bank of India,True,60,False
ACC006212,2021-05-05,personal,ICICI Bank,False,0,False
ACC004853,2021-10-11,personal,HDFC Bank,False,19,False
ACC002711,2020-02-17,personal,Bank of India,False,26,False
ACC006766,2023-07-17,personal,Bank of India,False,21,False
ACC004150,2019-07-30,personal,ICICI Bank,False,29,False
ACC001333,2022-01-13,personal,Punjab National Bank,False,16,False
ACC008378,2022-10-20,personal,Federal Bank,False,19,False
ACC009389,2021-05-11,personal,Yes Bank,True,84,False
ACC009707,2022-10-08,personal,Canara Bank,True,167,True
ACC009121,2023-06-23,personal,IDBI Bank,False,9,False
ACC003850,2022-12-23,personal,State Bank of India,False,10,False
ACC008340,2021-08-25,personal,State Bank of India,False,17,False
ACC004124,2021-08-15,business,Yes Bank,True,292,False
ACC008963,2023-12-07,personal,Bank of Baroda,False,12,False
ACC004788,2020-04-26,personal,Bank of India,False,0,False
ACC002866,2021-01-09,personal,IDBI Bank,False,23,False
ACC001386,2021-01-12,personal,Canara Bank,False,10,False
ACC005941,2022-02-03,business,Punjab National Bank,False,21,False
ACC003067,2020-09-23,personal,ICICI Bank,False,25,False
ACC009058,2024-03-22,personal,Bank of India,False,30,False
ACC003629,2022-02-08,personal,Canara Bank,False,3,False
ACC009455,2022-05-21,personal,Federal Bank,False,26,False
ACC008949,2023-05-11,personal,IndusInd Bank,False,11,False
ACC003028,2021-04-04,personal,Union Bank of India,False,14,False
ACC002969,2022-09-15,personal,HDFC Bank,False,7,False
ACC008646,2023-07-01,personal,Federal Bank,False,2,False
ACC006136,2023-09-01,personal,Punjab National Bank,False,5,False
ACC008801,2020-02-14,business,HDFC Bank,False,9,False
ACC004263,2023-11-16,personal,Union Bank of India,False,30,False
ACC000645,2019-07-22,personal,ICICI Bank,False,19,False
ACC009653,2021-12-05,personal,IDBI Bank,False,20,False
ACC002074,2022-05-21,personal,Bank of Baroda,True,171,False
ACC000341,2024-03-25,personal,Canara Bank,False,20,False
ACC008041,2019-09-02,personal,Bank of India,False,25,False
ACC001622,2019-12-30,personal,State Bank of India,False,14,False
ACC007141,2020-02-03,personal,Axis Bank,False,25,False
ACC005796,2023-11-06,business,IDBI Bank,False,8,False
ACC007184,2023-03-19,personal,Canara Bank,False,13,False
ACC008232,2022-12-18,personal,Union Bank of India,False,3,False
ACC005475,2023-11-18,personal,ICICI Bank,False,29,False
ACC009252,2019-07-26,business,HDFC Bank,False,19,False
ACC000074,2023-12-27,personal,ICICI Bank,False,25,False
ACC008633,2024-03-16,personal,Bank of India,False,3,False
ACC009229,2023-10-10,personal,IndusInd Bank,False,28,False
ACC002051,2021-03-16,personal,Punjab National Bank,False,2,False
ACC002541,2021-06-27,personal,Bank of Baroda,False,19,False
ACC001301,2020-04-07,personal,Bank of India,False,15,False
ACC005877,2020-03-15,personal,Yes Bank,False,5,False
ACC007368,2021-08-23,personal,State Bank of India,False,29,False
ACC001304,2024-06-13,personal,Kotak Mahindra Bank,True,333,False
ACC008428,2023-07-12,business,IDBI Bank,False,22,False
ACC009094,2020-03-12,personal,HDFC Bank,False,8,False
ACC002599,2023-07-22,personal,Axis Bank,False,11,False
ACC002573,2021-04-17,business,Union Bank of India,False,22,False
ACC003186,2023-07-29,personal,Canara Bank,False,24,False
ACC002768,2021-07-11,personal,Kotak Mahindra Bank,False,10,False
ACC004831,2022-09-13,business,State Bank of India,False,20,False
ACC004223,2021-01-12,personal,IDBI Bank,False,19,False
ACC009649,2020-02-16,personal,Punjab National Bank,False,3,False
ACC002106,2021-04-17,personal,Canara Bank,False,29,False
ACC002679,2021-05-11,personal,Union Bank of India,False,6,False
ACC001387,2022-11-20,personal,IndusInd Bank,False,6,False
ACC008931,2021-05-19,personal,Bank of India,False,15,False
ACC009659,2021-08-20,personal,ICICI Bank,True,256,False
ACC007083,2024-02-08,business,Bank of India,False,17,False
ACC001279,2021-04-02,business,State Bank of India,False,1,False
ACC000804,2023-04-03,business,Canara Bank,False,19,False
ACC001555,2021-05-21,personal,IndusInd Bank,False,24,False
ACC009486,2019-11-20,personal,HDFC Bank,False,10,False
ACC004566,2020-02-25,personal,Yes Bank,False,4,False
ACC009669,2020-04-22,personal,IDBI Bank,False,5,False
ACC004841,2021-09-06,personal,IDBI Bank,True,198,False
ACC003594,2022-08-16,personal,State Bank of India,False,15,False
ACC006035,2020-03-04,personal,Canara Bank,False,8,False
ACC006852,2021-07-14,personal,Yes Bank,False,14,False
ACC008705,2019-11-23,personal,State Bank of India,False,11,False
ACC004177,2021-09-16,personal,Bank of India,False,17,False
ACC001308,2020-04-28,business,Bank of Baroda,False,27,False
ACC003452,2022-09-10,business,State Bank of India,False,13,False
ACC003695,2019-11-03,personal,IDBI Bank,False,28,False
ACC004242,2023-11-24,personal,ICICI Bank,True,213,False
ACC002198,2022-11-26,personal,ICICI Bank,False,21,False
ACC004425,2020-02-12,personal,Bank of India,False,13,False
ACC006150,2021-09-15,personal,Canara Bank,False,29,False
ACC000943,2024-01-16,personal,Punjab National Bank,False,25,False
ACC000822,2019-10-13,personal,ICICI Bank,False,30,False
ACC005005,2021-05-19,personal,Axis Bank,False,18,False
ACC006612,2019-10-10,personal,Punjab National Bank,False,18,False
ACC008356,2022-04-18,personal,Bank of Baroda,False,6,False
ACC005619,2022-07-06,personal,Punjab National Bank,False,13,False
ACC004547,2021-02-15,personal,Punjab National Bank,False,24,False
ACC002538,2019-12-28,personal,IndusInd Bank,False,23,False
ACC005207,2021-06-26,personal,Axis Bank,False,6,False
ACC009514,2020-06-17,business,IDBI Bank,False,1,False
ACC009009,2019-10-17,business,Union Bank of India,False,2,False
ACC003054,2022-06-04,business,IndusInd Bank,False,13,False
ACC003675,2022-09-25,personal,Union Bank of India,False,30,False
ACC007776,2020-04-18,business,Canara Bank,False,4,False
ACC007218,2022-09-12,personal,Canara Bank,False,17,False
ACC006722,2019-11-01,personal,Bank of Baroda,False,29,False
ACC003300,2019-10-11,personal,IDBI Bank,False,29,False
ACC003310,2020-04-08,personal,Bank of Baroda,False,0,False
ACC007221,2020-11-25,business,HDFC Bank,False,0,False
ACC008519,2023-04-25,personal,Yes Bank,False,24,False
ACC005954,2020-06-02,personal,Yes Bank,False,20,False
ACC000832,2023-01-10,personal,Union Bank of India,False,25,False
ACC003462,2023-01-12,personal,Bank of India,False,0,False
ACC007643,2021-03-21,personal,Kotak Mahindra Bank,False,24,False
ACC000054,2022-09-20,personal,Union Bank of India,False,27,False
ACC003451,2020-08-02,personal,Yes Bank,False,21,False
ACC006305,2020-02-03,business,State Bank of India,False,1,False
ACC001481,2022-03-31,personal,IDBI Bank,False,6,False
ACC004873,2021-05-08,personal,Axis Bank,False,13,False
ACC008038,2020-12-11,personal,Punjab National Bank,False,22,False
ACC003335,2023-09-15,personal,ICICI Bank,False,5,False
ACC006016,2023-12-21,personal,IndusInd Bank,False,17,False
ACC004926,2019-10-13,personal,HDFC Bank,False,11,False
ACC005797,2022-06-10,personal,IndusInd Bank,False,23,False
ACC009831,2023-03-31,personal,Kotak Mahindra Bank,True,373,True
ACC005083,2022-11-17,personal,IndusInd Bank,False,15,False
ACC006645,2021-05-07,personal,HDFC Bank,False,1,False
ACC005490,2020-01-01,personal,Canara Bank,False,18,False
ACC000768,2021-01-24,personal,Yes Bank,False,19,False
ACC002065,2020-11-24,personal,Yes Bank,False,1,False
ACC009500,2020-01-17,personal,IndusInd Bank,False,23,False
ACC007311,2021-10-13,personal,Punjab National Bank,False,28,False
ACC008477,2022-02-17,personal,Federal Bank,False,29,False
ACC004524,2023-04-22,personal,Kotak Mahindra Bank,False,10,False
ACC002717,2020-01-06,personal,IndusInd Bank,False,7,False
ACC002079,2020-01-04,personal,IDBI Bank,False,19,False
ACC008914,2023-11-10,personal,Union Bank of India,False,6,False
ACC000951,2019-07-22,business,Bank of Baroda,False,9,False
ACC008058,2023-10-27,personal,Axis Bank,False,22,False
ACC002482,2023-12-31,personal,Bank of India,False,12,False
ACC001759,2023-06-30,personal,Canara Bank,False,3,False
ACC004422,2020-04-09,personal,Yes Bank,False,17,False
ACC006704,2020-06-04,business,HDFC Bank,False,5,False
ACC005182,2020-05-30,personal,Union Bank of India,False,3,False
ACC008533,2023-07-09,personal,IndusInd Bank,False,10,False
ACC003701,2022-05-06,personal,Bank of India,False,21,False
ACC004243,2020-06-17,personal,ICICI Bank,False,25,False
ACC000688,2023-01-26,personal,Yes Bank,False,27,False
ACC003432,2020-03-08,personal,Kotak Mahindra Bank,False,5,False
ACC004944,2019-12-12,business,IDBI Bank,False,9,False
ACC000966,2021-06-14,personal,Federal Bank,False,22,False
ACC009484,2020-07-20,personal,IndusInd Bank,False,23,False
ACC002713,2024-04-13,business,ICICI Bank,False,10,False
ACC004757,2021-03-13,personal,Union Bank of India,False,13,False
ACC009545,2022-05-05,personal,Federal Bank,False,15,False
ACC006320,2022-09-12,personal,Yes Bank,False,20,False
ACC005975,2021-09-24,personal,Axis Bank,False,3,False
ACC003572,2023-10-15,personal,State Bank of India,False,3,False
ACC005299,2019-11-12,personal,IDBI Bank,False,29,False
ACC001990,2019-08-27,personal,HDFC Bank,False,2,False
ACC001205,2023-11-03,business,Axis Bank,True,65,False
ACC004971,2019-10-16,personal,Punjab National Bank,False,10,False
ACC006783,2022-12-15,business,Bank of Baroda,False,14,False
ACC003600,2022-10-23,business,IDBI Bank,False,25,False
ACC006490,2021-01-15,personal,Bank of India,False,24,False
ACC008609,2024-01-14,personal,HDFC Bank,False,21,False
ACC009978,2022-04-27,personal,Federal Bank,True,270,True
ACC008070,2019-09-19,business,HDFC Bank,False,2,False
ACC008577,2021-07-09,personal,Canara Bank,False,0,False
ACC007973,2020-03-31,personal,Kotak Mahindra Bank,False,17,False
ACC001625,2022-11-04,personal,IndusInd Bank,False,26,False
ACC000536,2020-12-04,personal,Union Bank of India,False,2,False
ACC008766,2022-09-30,personal,Bank of India,False,26,False
ACC007970,2021-05-22,personal,Bank of India,False,16,False
ACC004212,2020-08-04,personal,HDFC Bank,False,4,False
ACC006456,2020-11-02,personal,Bank of Baroda,False,15,False
ACC003507,2023-12-27,personal,Axis Bank,True,359,False
ACC008393,2020-03-25,personal,Kotak Mahindra Bank,False,3,False
ACC007112,2021-06-16,personal,Bank of India,False,17,False
ACC002708,2021-10-25,personal,Bank of Baroda,False,8,False
ACC005031,2023-05-21,personal,IndusInd Bank,False,10,False
ACC006514,2021-03-25,business,Bank of India,False,15,False
ACC004662,2022-05-29,personal,Bank of India,False,23,False
ACC004021,2020-03-31,business,Axis Bank,False,9,False
ACC001854,2023-10-15,personal,Federal Bank,False,26,False
ACC009425,2020-12-04,personal,HDFC Bank,False,3,False
ACC002872,2021-07-25,personal,Federal Bank,False,18,False
ACC003030,2022-05-17,personal,Bank of Baroda,False,4,False
ACC001645,2020-03-27,personal,Federal Bank,False,18,False
ACC003417,2023-02-21,personal,HDFC Bank,False,2,False
ACC003476,2021-01-19,personal,Bank of India,False,0,False
ACC009552,2021-06-14,personal,IDBI Bank,False,1,False
ACC001792,2023-02-11,personal,IndusInd Bank,False,11,False
ACC003797,2024-05-06,personal,Federal Bank,False,29,False
ACC003368,2019-08-07,personal,Yes Bank,False,23,False
ACC007196,2020-02-09,personal,Yes Bank,False,6,False
ACC009641,2020-10-03,business,HDFC Bank,False,4,False
ACC005109,2023-10-25,personal,HDFC Bank,False,19,False
ACC006024,2024-02-17,personal,Union Bank of India,False,1,False
ACC008795,2020-10-29,personal,Axis Bank,False,26,False
ACC009294,2021-04-04,personal,Bank of India,False,3,False
ACC000126,2022-04-17,personal,Kotak Mahindra Bank,False,0,False
ACC005959,2022-05-24,personal,HDFC Bank,False,23,False
ACC003876,2021-08-19,personal,Punjab National Bank,False,12,False
ACC004451,2020-03-17,personal,IndusInd Bank,False,14,False
ACC007147,2019-08-19,personal,Punjab National Bank,False,21,False
ACC003531,2023-11-21,business,Bank of India,False,2,False
ACC000827,2023-12-26,personal,Union Bank of India,False,2,False
ACC007790,2024-03-23,personal,State Bank of India,False,8,False
ACC000984,2022-12-27,personal,Union Bank of India,False,18,False
ACC007783,2019-09-11,business,Axis Bank,False,4,False
ACC002443,2019-10-09,personal,IDBI Bank,False,5,False
ACC008554,2023-07-22,personal,HDFC Bank,False,15,False
ACC000345,2021-07-16,personal,Canara Bank,False,28,False
ACC000814,2020-11-26,business,HDFC Bank,False,8,False
ACC006166,2020-05-27,personal,Kotak Mahindra Bank,False,27,False
ACC005779,2024-05-24,personal,Federal Bank,True,356,False
ACC002116,2024-01-20,business,Punjab National Bank,False,22,False
ACC000793,2022-08-18,personal,Union Bank of India,False,30,False
ACC006898,2020-05-15,personal,Bank of Baroda,False,8,False
ACC002674,2023-12-05,personal,Kotak Mahindra Bank,True,346,False
ACC000094,2023-10-30,personal,Axis Bank,True,173,False
ACC004225,2020-06-17,personal,ICICI Bank,False,25,False
